Date,Legist,Title,Content,num_legis,mum_sponsors,Term,substantiative_interest,pork_to_group,pork_to_district,sum,pork_bill
960316,沈智慧,公職人員選舉罷免法第四十三條及第六十五條條文修正草案,行政驗票,6,30,605,0,0,0,0,0
960330,沈智慧,記帳士法第二條條文修正草案,領有記帳及報稅代理業務人證明書者，得換領記帳士證書,20,98,605,0,0,0,0,0
960330,沈智慧,就業服務法第五十八條條文修正草案,外勞失蹤亦可申請遞補,4,38,605,0,0,0,0,0
960410,沈智慧,審計法增訂第七十八條之一條文草案,有關特別費使用問題之修正,3,38,605,0,0,0,0,0
960410,沈智慧,警察人員管理條例第二十二條條文修正草案,提高基層員警之年功俸,11,33,605,1,1,0,2,1
960410,沈智慧,敬老福利生活津貼暫行條例第三條條文修正草案,調高津貼之金額,19,40,605,1,1,0,2,1
960413,沈智慧,教育經費編列與管理法第二條、第三條及第十三條條文修正草案,落實教育經費專款專用，提升教育經費使用績效,4,41,605,0,0,0,0,0
960413,沈智慧,殯葬管理條例第九條條文修正草案,和分配沒關,2,33,605,0,0,0,0,0
960413,沈智慧,國家賠償法第八條條文修正草案,延長國賠請求權之時效,3,35,605,1,1,0,2,1
960420,沈智慧,槍砲彈藥刀械管制條例第七條條文修正草案,提高刑責,4,33,605,0,0,0,0,0
960420,沈智慧,敬老福利生活津貼暫行條例第三條條文修正草案,提高金額,5,31,605,1,1,0,2,1
960525,沈智慧,學校教職員退休條例第十八條條文修正草案,私立護理教師之退休金,7,32,605,1,1,0,2,1
960608,沈智慧,日據時代株式會社台灣銀行海外分支機構存款及匯款處理條例第四條及第六條條文修正草案,有利於這些存款人,2,30,605,1,1,0,2,1
960615,沈智慧,資深村(里)、鄰長退職獎勵撫卹條例草案,有夠分配的分配阿,12,42,605,1,1,0,2,1
960911,沈智慧,原住民族工作權保障法部分條文修正草案,有關廠商不用繳代金,2,31,606,1,1,0,2,1
960911,沈智慧,消防法部分條文修正草案,安裝熱水器人員應列冊以利縣市政府管理,3,30,606,0,0,0,0,0
960921,沈智慧,道路交通管理處罰條例部分條文修正草案,帶有酒氣駕車即處以罰鍰,3,33,606,0,0,0,0,0
960921,沈智慧,道路交通管理處罰條例增訂第七條之三條文草案,送達處所之改革,3,36,606,0,0,0,0,0
960921,沈智慧,道路交通管理處罰條例第八條及第八十九條條文修正草案,交通處罰由公路主管機關統一辦理,3,38,606,0,0,0,0,0
960921,沈智慧,動物保護法部分條文修正草案,明訂寵物養殖、買賣、寄養業者更換執照年限,4,40,606,0,0,0,0,0
960921,沈智慧,菸酒管理法第三十三條條文修正草案,因標示酒後開車、害人害己標誌,3,37,606,0,0,0,0,0
961005,沈智慧,敬老福利生活津貼暫行條例第三條條文修正草案,擴大津貼請領之範圍,10,36,606,1,1,0,2,1
961005,沈智慧,有線廣播電視法第五十一條條文修正草案,防止收費標準出現多頭馬車之情形，顧及民眾之福祉,3,52,606,1,0,0,1,0
961005,沈智慧,全民健康保險法第十九條及第二十一條條文修正草案,有關勞工的保費，是在剝削弱勢,19,46,606,1,1,0,2,1
961012,沈智慧,水汙染防治法部分條文修正草案,減輕畜牧業之負擔,11,40,606,1,1,0,2,1
961019,沈智慧,公益彩券發行條例第八條條文修正草案,擴大身心障礙者及原住民就業機會,2,51,606,1,0,0,1,0
961026,沈智慧,公司法第一百九十八條條文修正草案,公司治理….,3,30,606,0,0,0,0,0
961026,沈智慧,民法繼承編部分條文修正草案,繼承咩,5,33,606,0,0,0,0,0
961102,沈智慧,桃園國際機場特別條例草案,桃園國際機場,17,107,606,1,0,1,2,1
961102,沈智慧,所得稅法第十七條條文修正草案,提高單親家庭之免稅額度,5,32,606,1,1,0,2,1
961102,沈智慧,房屋稅條例第五條條文修正草案,某些人得以減稅,4,34,606,1,1,0,2,1
961102,沈智慧,民法繼承編第一千一百四十八條及第一千一百七十四條條文修正草案,有關拋棄繼承之規定,5,34,606,0,0,0,0,0
961107,沈智慧,社會救助法部分條文修正草案,降低低收入戶門檻等,14,30,606,1,1,0,2,1
961107,沈智慧,中華民國刑法增訂第三百二十一條之一及第三百四十九條之一條文草案,,4,37,606,0,0,0,0,0
961107,沈智慧,民法繼承編施行法增訂第一條之一條文草案,,3,32,606,0,0,0,0,0
961116,沈智慧,水利法第八十二條、第八十三條及第八十三條之一條文修正草案,減免地價稅等,5,45,606,1,1,0,2,1
961116,沈智慧,大學法第二條、第五條及第二十一條條文修正草案,有關大學評鑑,4,34,606,0,0,0,0,0
961123,沈智慧,民法債編第七百五十一條條文修正草案,完備保證之相關權利義務,3,30,606,0,0,0,0,0
961130,沈智慧,漁業法部分條文修正草案,降低處罰,2,30,606,1,1,0,2,1
961130,沈智慧,工程受益費徵收條例增訂第十六條之一條文草案,看不懂,3,30,606,0,0,0,0,0
961207,沈智慧,民法增訂第八百二十四條之一條文草案,有關抵押權,4,34,606,0,0,0,0,0
961214,沈智慧,殯葬管理條例部分條文修正草案,設立保險機制,4,30,606,0,0,0,0,0
940923,王世勛,大學法部分條文修正草案,明訂校長權責；修正校長遴選方式,1,33,602,0,0,0,0,0
941118,王世勛,教師待遇條例草案,明訂教師敘薪級績效獎金之法源，並保障軍訓護理教師權益,7,31,602,1,1,0,2,1
941206,王世勛,師資培育法增訂第二十三條之一條文草案,將軍訓教官納入師資培育之對象，輔導其取得合格教師資格,5,41,602,1,1,0,2,1
941206,王世勛,教育人員任用條例部分條文修正草案,明確軍訓教官角色及定位,7,34,602,1,1,0,2,1
940311,盧秀燕,行政院組織法第三條條文修正草案,行政院應單獨成立退伍軍人事務部,7,39,601,1,1,0,2,1
940311,盧秀燕,國軍退伍軍人福利法草案,保障國軍退伍軍人應有之權利,6,48,601,1,1,0,2,1
940311,盧秀燕,八二三戰役參戰官兵晚年生活照顧特別條例草案,照顧823抗戰榮民晚年生活,8,39,601,1,1,0,2,1
940311,盧秀燕,所得稅法第十七條條文修正草案,將教育特別扣除額，提高至按實繳金額扣除之,12,46,601,1,1,0,2,1
940325,盧秀燕,學校教職員退休條例第三條條文修正草案,兵缺代理年資應納入退休年資採定,4,30,601,1,1,0,2,1
940325,盧秀燕,兩性工作平等法第十四條條文修正草案,女性受僱者生理假不應併入病假計算,4,32,601,0,0,0,0,0
940325,盧秀燕,敬老福利生活津貼暫行條例第三條及第十條條文修正草案,將老人津貼提升為一萬元,2,42,601,1,1,0,2,1
940325,盧秀燕,原住民敬老福利生活津貼暫行條例第三條及第十條條文修正草案,將原住民敬老津貼提升為一萬元,3,38,601,1,1,0,2,1
940325,盧秀燕,老年農民福利津貼暫行條例第四條條文修正草案,提高到一萬元,3,46,601,1,1,0,2,1
940325,盧秀燕,老年農民福利津貼暫行條例第四條條文修正草案,放寬請領資格之限制,4,32,601,1,1,0,2,1
940325,盧秀燕,退伍軍人福利法草案,竭力維護退伍軍人之福祉,11,35,601,1,1,0,2,1
940325,盧秀燕,公職人員選舉罷免法第二十條條文修正草案,推動不在籍投票,4,41,601,0,0,0,0,0
940401,盧秀燕,陸軍軍士教導總隊士官退伍補償條例草案,政府並未與其實質照顧，故立法保障其晚年生活,8,30,601,1,1,0,2,1
940401,盧秀燕,農民健康保險條例部分條文修正草案,以老農保險方式給付老農退休金,5,45,601,1,1,0,2,1
940401,盧秀燕,交通部郵電事業人員退休撫卹條例部分條文修正草案,中華電信民營化，為確保該公司員工之權益,6,31,601,1,1,0,2,1
940401,盧秀燕,所得稅法第十一條條文修正草案,保險人員申報時得扣除一定比例之業務必要費用,9,31,601,1,1,0,2,1
940401,盧秀燕,零售市場管理條例草案,有必要對零售市場予以妥善之規範,6,42,601,0,0,0,0,0
940401,盧秀燕,敬老福利生活津貼暫行條例第三條及第七條條文修正草案,將敬老津貼由三千提高到六千,10,35,601,1,1,0,2,1
940401,盧秀燕,替代役實施條例第七條條文修正草案,縮短警察役與消防役役期與常備兵役相同,6,46,601,0,1,0,1,0
940408,盧秀燕,教育基本法第二條、第五條及第十二條條文修正草案,設置教育發展基金，專款專用，避免教育經費屢遭挪用,2,33,601,0,0,0,0,0
940408,盧秀燕,內政部消防署組織條例第七條條文修正草案,因應災害防救法通過，消防屬急需延攬專業人才,9,36,601,0,0,0,0,0
949415,盧秀燕,中華民國前江浙閩粵反共救國軍官兵補發薪餉條例草案,補發這些反共救國官兵薪餉,5,30,601,1,1,0,2,1
940429,盧秀燕,中華民國敵後受難歸來國軍官兵處理及補償條例草案,保障敵後受難返台國軍官兵之權益,5,35,601,1,1,0,2,1
940506,盧秀燕,特殊境遇婦女家庭扶助條例第八條條文修正草案,將其子女教育補助範圍由工中延伸到大專院校,4,59,601,1,1,0,2,1
940506,盧秀燕,敬老福利生活津貼暫行條例部分條文修正草案,將老人津貼升至10000,4,33,601,1,1,0,2,1
940506,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,放寬請領資格之限制,5,52,601,1,1,0,2,1
940506,盧秀燕,勞工保險條例部分條文修正草案,殘廢給付改為失能年金，身心障礙者可提前退休,10,49,601,1,1,0,2,1
940513,盧秀燕,陸海空軍軍官士官任官條例第八條條文修正草案,有關軍官晉升問題之保障,5,38,601,1,1,0,2,1
940520,盧秀燕,所得稅法第十七條條文修正草案,特別教育扣除額應每名扣兩萬五,3,39,601,1,1,0,2,1
940520,盧秀燕,噪音管制法第十一條之一條文修正草案,對居民在噪音之危害所衍生之醫療成本，予以補償,7,33,601,1,0,1,2,1
940527,盧秀燕,國民教育法部分條文修正草案,全面實施國民教育向下延伸一年,7,43,601,1,1,0,2,1
940527,盧秀燕,高級中學法第六條條文修正草案,國家對於私人興學應加以鼓勵，提供家長及學生選擇的權利,4,40,601,0,0,0,0,0
940913,盧秀燕,不在籍投票法草案,如法案名稱,5,30,602,0,0,0,0,0
940913,盧秀燕,優生保健法部分條文修正草案,第七條之四有點分配的味道,3,42,602,1,1,0,2,1
940913,盧秀燕,兩性工作平等法第十五條條文修正草案,延長陪產假由兩天為一週,5,30,602,0,0,0,0,0
940930,盧秀燕,國軍老舊眷村改建條例第三條條文修正草案,將散居榮民納入眷改條例之範圍內,7,30,602,1,1,0,2,1
941021,盧秀燕,不動產估價師法第四十四條條文修正草案,兼顧現有上千位從業人員生存工作權益,2,33,602,1,0,0,1,0
941021,盧秀燕,勞工退休基金監理委員會設置條例草案,勞工退休基金之運作業務之相關規範,4,31,602,0,0,0,0,0
941021,盧秀燕,八二三戰役參戰榮民晚年生活照顧特別條例草案,照顧823抗戰榮民晚年生活,8,32,602,1,1,0,2,1
941118,盧秀燕,行動通信基地台設置條例草案,維護基地台居民身心健康，落實社區參與精神，設置基地台需半數居民同意,6,69,602,0,0,0,0,0
941206,盧秀燕,師資培育法增訂第二十三條之一條文草案,將軍訓教官納入師資培育之對象，輔導其取得合格教師資格,5,41,602,1,1,0,2,1
941206,盧秀燕,教育人員任用條例部分條文修正草案,明確軍訓教官角色及定位,7,34,602,1,1,0,2,1
941209,盧秀燕,幼稚教育法第十七條之一條文修正草案,各校除辦理兒童平安保險外，欲學童需要申請理賠時，應主動協助辦理,3,45,602,0,0,0,0,0
941209,盧秀燕,國民教育法第五條之一條文修正草案,各校除辦理兒童平安保險外，欲學童需要申請理賠時，應主動協助辦理,3,37,602,0,0,0,0,0
941230,盧秀燕,所得稅法第十七條條文修正草案,子女的學校住宿費可列舉扣除,2,37,602,1,1,0,2,1
941230,盧秀燕,都市計畫法第十九條及第二十一條條文草案,都市計畫擬定後，縣市政府應辦理公聽會，而非以送達為途徑,3,79,602,0,0,0,0,0
950111,盧秀燕,敬老福利生活津貼暫行條例第三條及第十四條條文修正草案,提高為四千,4,30,602,1,1,0,2,1
950310,盧秀燕,所得稅法第十七條條文修正草案,增列學前教育扣除額,8,33,603,1,1,0,2,1
950310,盧秀燕,勞動基準法第三條條文修正草案,約聘僱人員及臨時工也要列入勞基法的適用,7,35,603,1,1,0,2,1
950324,盧秀燕,教育部組織法部分條文修正草案,設置幼兒教育司專責主管,5,36,603,0,0,0,0,0
950331,盧秀燕,國防部軍備局組織條例第五條條文修正草案,明訂中山科學研究院組織定位,9,37,603,0,0,0,0,0
950331,盧秀燕,國防部參謀本部組織條例第三條、第六條及第七條條文修正草案,配合國防法修正,9,38,603,0,0,0,0,0
950428,盧秀燕,中華民國刑法第三百零六條條文修正草案,提高侵入住宅案件之刑期，以遏止此類犯罪,4,45,603,0,0,0,0,0
950512,盧秀燕,所得稅法第十一條條文修正草案,將保險業務員佣金列為執行業務所得(利於業務員),6,37,603,1,1,0,2,1
950519,盧秀燕,臺灣地區與大陸地區人民關係條例第二十二條條文修正草案,承認大陸學歷,3,63,603,0,0,0,0,0
950519,盧秀燕,臺灣地區與大陸地區人民關係條例第九條條文修正草案,為涉及國家機密之公務員與警察可赴大陸地區觀光,3,33,603,0,0,0,0,0
950915,盧秀燕,公路法第二十四條條文修正草案,對於通行費徵收期限法無明文，致使政府在收支平衡情況下仍然繼續向用路人徵收,4,45,603,0,0,0,0,0
950919,盧秀燕,菸酒管理法第三十三條條文修正草案,啤酒類引品應標示熱量,3,39,604,0,0,0,0,0
950919,盧秀燕,所得稅法第十七條條文修正草案,教育扣除額應納入由親屬代為扶養之失親學童,7,42,604,1,1,0,2,1
950929,盧秀燕,行政執行法第十七條條文修正草案,明訂公法上金錢給付之義務構成限制要件之金額,3,32,604,0,0,0,0,0
950929,盧秀燕,大學法第二十六條條文修正草案,延長身心障礙者修業年限，讓他們完成學業,7,40,604,0,0,0,0,0
951013,盧秀燕,冤獄賠償法部分條文修正草案,依據審判法被羈押，縱有受冤卻無從獲陪，於理不合,2,32,604,1,1,0,2,1
951013,盧秀燕,所得稅法第十一條條文修正草案,保險、證券、不動產從業者之必要支出增列為扣除額,1,32,604,1,1,0,2,1
951013,盧秀燕,青年教育津貼條例草案,給中下階層之學生有減免學費之優惠,7,30,604,1,1,0,2,1
951013,盧秀燕,國有財產法第五十三條條文修正草案,100平以上非公用國有土地增加須經立院同意，避免賤賣國產,3,51,604,0,0,0,0,0
951020,盧秀燕,身心障礙者保護法第六十五條之一條文修正草案,增刑罰，規範業者落實保障身障者精神,4,49,604,0,0,0,0,0
951020,盧秀燕,所得稅法第一百零八條及第一百零八條之一條文修正草案,對於滯報金無合理最高額限制，違反比例原則,5,30,604,1,0,0,1,0
951020,盧秀燕,警察人員管理條例第二十二條條文修正草案,提高基層員警之奉給，激勵員警士氣,10,30,604,1,1,0,2,1
951020,盧秀燕,立法院職權行使法刪除第四十二條條文草案,總統之彈劾不限於內亂外患,3,34,604,0,0,0,0,0
951020,盧秀燕,國軍退除役官兵輔導條例第二十九條條文修正草案,退除役官兵之遺眷若貧苦無依，應比照退除役官兵享有就養照顧,5,32,604,1,1,0,2,1
951020,盧秀燕,兒童及少年性交易防制條例第二十八條條文修正草案,保護兒童與青少年免於被性剝削,2,47,604,0,0,0,0,0
951020,盧秀燕,道路交通管理處罰條例第五十六條條文修正草案,將長期佔用及欠繳停車費之車輛移至適當處所,3,54,604,0,0,0,0,0
951020,盧秀燕,國民教育法增訂第七條之一條文草案,學校提供技藝課程選習供國三學生自由參加,6,41,604,0,0,0,0,0
951027,盧秀燕,兒童及少年性交易防制條例第九條及第三十六條條文修正草案,增加網際網路供應者及電信系統業者的通報義務,2,33,604,0,0,0,0,0
951027,盧秀燕,兵役法第十七條條文修正草案,將補充兵之軍事訓練廢除,3,30,604,0,0,0,0,0
951027,盧秀燕,公共場所哺育母乳條例草案,保障婦女能在公共空間哺乳,5,35,604,0,0,0,0,0
951103,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,請領資格之限制不符合公平正義,9,43,604,1,1,0,2,1
951110,盧秀燕,臺灣地區與大陸地區人民關係條例第十七條條文修正草案,非本國籍配偶欲取得身分證，不應有差別待遇,8,42,604,0,0,0,0,0
951110,盧秀燕,電信法第七條條文修正草案,警察機關基於調查犯罪，需向電信事業查詢通訊記錄，應比照法官費用減免之規定，電信業者本項支出可扣稅,4,45,604,1,1,0,2,1
951117,盧秀燕,私立學校法修正草案,強化私校團體的自主性及自律性,4,30,604,0,0,0,0,0
951124,盧秀燕,國軍老舊眷村改建條例第二十三條條文修正草案,照顧眷村的違佔戶？？？,5,40,604,1,1,0,2,1
951201,盧秀燕,所得稅法第五條之一及第十七條條文修正草案,教育特別扣除額依就讀人數計算,7,53,604,1,1,0,2,1
951212,盧秀燕,私立學校法部分條文修正草案,促使私立學校自我監督，並自負法律責任,3,33,604,0,0,0,0,0
951212,盧秀燕,臺灣地區與大陸地區人民關係條例第三十五條條文修正草案,放寬企業赴大陸投資金額或比例上限,9,83,604,1,0,0,1,0
951215,盧秀燕,特殊境遇婦女家庭扶助條例名稱及部分條文修正草案,保障受家暴的男人,6,33,604,1,1,0,2,1
951222,盧秀燕,勞工保險條例第十二條條文修正草案,使公營事業移轉民營後，員工之公保年資得以併計,9,35,604,1,1,0,2,1
951222,盧秀燕,老年農民福利津貼暫行條例第四條條文修正草案,放寬領取資格之限制,6,30,604,1,1,0,2,1
951229,盧秀燕,鄉鎮市調解條例第三十四條條文修正草案,調解業務應由中央統一編列預算支應,2,33,604,1,0,1,2,1
960112,盧秀燕,有線廣播電視法部分條文修正草案,相關業務已移轉至NCC，故刪除有關有線電視審議委員會之規定,4,30,604,0,0,0,0,0
960112,盧秀燕,中央行政機關及直轄市政府機關首長特別費支給條例草案,明確編定特別費支用相關細節，根絕中央政府機關濫編特別費之惡例,3,35,604,0,0,0,0,0
960118,盧秀燕,兒童及少年福利法第十九條條文修正草案,增列遭遇困境之單親家庭子女，為受地方政府福利服務的對象之一，並優先享有公立托兒所之托育服務,9,33,604,1,1,0,2,1
960118,盧秀燕,公職人員選舉罷免法第十五條及第二十條條文修正草案,保障我國駐外人員之選舉權,8,58,604,0,0,0,0,0
960118,盧秀燕,總統副總統選舉罷免法第十二條條文修正草案,保障我國駐外人員之選舉權,8,55,604,0,0,0,0,0
960302,盧秀燕,所得稅法第十七條條文修正草案,增加單親家庭納稅免稅額,5,42,605,1,1,0,2,1
960309,盧秀燕,所得稅法第十七條條文修正草案,增列教育學費特別扣除範圍,7,43,605,1,1,0,2,1
960316,盧秀燕,國軍軍事勤務致人民傷亡損害補償條例第十一條條文修正草案,延長請求權申請之時限,3,43,605,1,1,0,2,1
960316,盧秀燕,船員法第五十一條條文修正草案,刪除對船員的年齡限制,4,32,605,0,0,0,0,0
960316,盧秀燕,引水法第十三條條文修正草案,刪除對引水人的年齡限制,4,35,605,0,0,0,0,0
960316,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,放寬津貼請領之限制,3,30,605,1,1,0,2,1
960316,盧秀燕,兒童及少年福利法部分條文修正草案,將早期療育界定為三歲內，且經費補助以弱勢家庭為優先,5,34,605,1,1,0,2,1
960316,盧秀燕,國軍老舊眷村改建條例第二十一條之一及第二十二條條文修正草案,將眷戶同意門檻修正為二分之一,2,30,605,0,0,0,0,0
960316,盧秀燕,遺產及贈與稅法,廢止遺產及贈與稅法,8,41,605,1,1,0,2,1
960323,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,放寬津貼請領之限制,4,47,605,1,1,0,2,1
960323,盧秀燕,地方制度法第四條及第七條條文修正草案,台中市升格直轄市,1,34,605,1,0,1,2,1
960330,盧秀燕,記帳士法第二條條文修正草案,領有記帳及報稅代理業務人證明書者，得換領記帳士證書,20,98,605,0,0,0,0,0
960410,盧秀燕,警察人員管理條例第二十二條條文修正草案,提高基層員警之年功俸,11,33,605,1,1,0,2,1
960410,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,調高津貼之金額5000,19,40,605,1,1,0,2,1
960413,盧秀燕,促進產業升級條例第一條條文修正草案,增加運動產業之適用,8,36,605,1,1,0,2,1
960413,盧秀燕,教育經費編列與管理法第二條、第三條及第十三條條文修正草案,落實教育經費專款專用，提升教育經費使用績效,4,41,605,0,0,0,0,0
960420,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,提高金額4000,5,31,605,1,1,0,2,1
960427,盧秀燕,加值型及非加值型營業稅法增訂第十五條之一條文草案,避免重複課稅,10,68,605,1,1,0,2,1
960511,盧秀燕,行政院海岸巡防署海岸巡防總局各地區巡防局組織通則部分條文修正草案,跟分配沒關就對了,4,34,605,0,0,0,0,0
960511,盧秀燕,行政院海岸巡防署海岸巡防總局組織條例部分條文修正草案,跟分配沒關就對了,4,35,605,0,0,0,0,0
960511,盧秀燕,行政院海岸巡防署組織法刪除第二十二條條文草案,跟分配沒關就對了,4,34,605,0,0,0,0,0
960511,盧秀燕,職業學校法第四條條文修正草案,主管教育機關之修正,4,33,605,0,0,0,0,0
960511,盧秀燕,勞工保險條例第九條之一條文修正草案,增列年資未滿十五年而不想續保者，可領回其保費,3,41,605,1,1,0,2,1
960518,盧秀燕,刑事訴訟法部分條文修正草案,保障潛藏被告知名譽及隱私,12,65,605,0,0,0,0,0
960525,盧秀燕,高級中學法第二十一條條文修正草案,增列遷調借聘之規定,3,36,605,0,0,0,0,0
960525,盧秀燕,職業學校法第十一條條文修正草案,增列遷調借聘之規定,3,34,605,0,0,0,0,0
960525,盧秀燕,教育經費編列與管理法第三條條文修正草案,各級政府應以GNP作為編列依據,5,37,605,0,0,0,0,0
960601,盧秀燕,敬老福利生活津貼暫行條例第八條條文修正草案,請領日期得追溯至本法施行日,6,29,605,1,1,0,2,1
960601,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,放寬津貼請領之範圍,4,34,605,1,1,0,2,1
960601,盧秀燕,所得稅法第十一條條文修正草案,使藝術家在報稅時能有所依據,3,36,605,0,0,0,0,0
960601,盧秀燕,國軍老舊眷村改建條例第二十四條條文修正草案,放寬時間限制，以利眷戶進行產權交換,4,36,605,0,0,0,0,0
960601,盧秀燕,國軍老舊眷村改建條例部分條文修正草案,俊改經費之來源？？？？,3,34,605,1,1,0,2,1
960601,盧秀燕,公職人員選舉罷免法第六十五條條文修正草案,婦女保障民額,2,34,605,0,0,0,0,0
960601,盧秀燕,遺產及贈與稅法第十三條條文修正草案,降低遺產稅稅率,3,32,605,1,1,0,2,1
960601,盧秀燕,刑事訴訟法第一百二十四條及第二百四十五條條文修正草案,有關檢調搜索之事項,12,65,605,0,0,0,0,0
960615,盧秀燕,公務人員俸給法第四條條文修正草案,調整七職等、八職等公務員之薪俸,6,30,605,1,1,0,2,1
960615,盧秀燕,醫師法第十二條、第十二條之一及第二十八條之四條文修正草案,保障病人人權及自我資訊之自主權利,11,52,605,0,0,0,0,0
960615,盧秀燕,資深村(里)、鄰長退職獎勵撫卹條例草案,有夠分配的分配阿,12,42,605,1,1,0,2,1
961005,盧秀燕,敬老福利生活津貼暫行條例第三條條文修正草案,擴大津貼請領之範圍,10,36,606,1,1,0,2,1
961005,盧秀燕,全民健康保險法第十九條及第二十一條條文修正草案,有關勞工的保費，是在剝削弱勢,19,46,606,1,1,0,2,1
961026,盧秀燕,殯葬管理條例第七十一條條文修正草案,醫院設殯奠設施之管理規定,5,39,606,1,0,0,1,0
961026,盧秀燕,民法繼承編部分條文修正草案,繼承咩,5,33,606,0,0,0,0,0
961102,盧秀燕,所得稅法第十七條條文修正草案,提高單親家庭之免稅額度,5,32,606,1,1,0,2,1
961102,盧秀燕,民法繼承編第一千一百四十八條及第一千一百七十四條條文修正草案,有關拋棄繼承之規定,5,34,606,0,0,0,0,0
961107,盧秀燕,財政收支劃分法修正草案,提高地方自有財源,2,51,606,1,0,1,2,1
961107,盧秀燕,社會救助法部分條文修正草案,降低低收入戶門檻等,14,30,606,1,1,0,2,1
961123,盧秀燕,民法債編第七百五十一條條文修正草案,完備保證之相關權利義務,3,30,606,0,0,0,0,0
961123,盧秀燕,臺灣地區與大陸地區人民關係條例第九條條文修正草案,,11,32,606,0,0,0,0,0
961214,盧秀燕,兒童教育與照顧法草案,解決幼托體系分留所衍生的問題,9,34,606,0,0,0,0,0
940325,蔡錦隆,銀行法第四十七條之一條文修正草案,將現金卡的發行納入銀行法的規範,4,53,601,0,0,0,0,0
940401,蔡錦隆,停車場法第二十三條條文修正草案,汽車運輸業與相關行業應自備停車場，與計程車客運業經營之現況不符，故計程車排除適用,3,32,601,0,1,0,1,0
940401,蔡錦隆,民法第一千一百四十五條條文修正草案,惡意不扶養喪失繼承要件,4,37,601,0,0,0,0,0
940401,蔡錦隆,光碟管理條例增訂第九條之一條文草案,允許廠商於一定條件下得製造專供輸出之預錄式光碟,3,30,601,0,0,0,0,0
940408,蔡錦隆,公教人員退休金特別條例草案,保障合法退休權益，配合政府再造，完善公教人員退休金預算編列,7,30,601,1,1,0,2,1
940408,蔡錦隆,敬老福利生活津貼暫行條例第十條條文修正草案,基於信賴保護原則，發錯津貼不能追回,4,43,601,1,1,0,2,1
940408,蔡錦隆,內政部消防署組織條例第七條條文修正草案,因應災害防救法通過，消防屬急需延攬專業人才,9,36,601,0,0,0,0,0
940408,蔡錦隆,勞工保險條例第十七條條文修正草案,調降勞保費滯納金上限與健保費相同,8,40,601,1,1,0,2,1
940415,蔡錦隆,能源管理法第十條條文修正草案,避免汽電共生系統造成圖利特定財團,2,30,601,0,0,0,0,0
940422,蔡錦隆,民法第二百零五條條文修正草案,民間金融消費利率大幅下降，但民法最高利率限制的規定尚未加以反應,7,37,601,0,0,0,0,0
940429,蔡錦隆,中央行政機關組織基準法第二條條文修正草案,將警察機關組織建制比照國防及檢察組織,2,31,601,0,0,0,0,0
940429,蔡錦隆,銀行法增訂第二條之一、第三條之一及第一百二十七條之五條文草案,改善信用卡浮濫發行之問題,2,32,601,0,0,0,0,0
940429,蔡錦隆,勞動派遣法草案,顧及派遣勞工生存權及勞動條件之保護,2,63,601,1,0,0,1,0
940513,蔡錦隆,菸害防制法修正草案,強化煙品管制措施，限制煙品廣告,1,39,601,0,0,0,0,0
940520,蔡錦隆,勞動基準法第二十一條條文修正草案,基本保障工資與外籍勞工薪資標準，造成產業外移,2,31,601,0,0,0,0,0
940913,蔡錦隆,電信法第三十八條條文修正草案,避免少數壟斷，圖利特定人,1,41,602,0,0,0,0,0
941014,蔡錦隆,所得稅法第四條條文修正草案,保全及樓管業者之收入，免徵所得稅,1,31,602,1,1,0,2,1
941014,蔡錦隆,能源管理法第十條條文修正草案,避免汽電共生系統造成圖利特定財團,2,33,602,0,0,0,0,0
941021,蔡錦隆,兒童及少年性交易防制條例第二十九條條文修正草案,增列刊登促使兒童及少年為性行為之訊息者加以處罰,2,34,602,0,0,0,0,0
941216,蔡錦隆,國營事業管理法第三條條文修正草案,重新定義國營事業之實益,3,31,602,0,0,0,0,0
950407,蔡錦隆,家事服務法草案,保障監護工與幫傭之權利與尊嚴，將其勞動法制化,7,43,603,0,0,0,0,0
950414,蔡錦隆,建築師法第二十八條、第二十九條及第三十條條文修正草案,配合凍省修正職業工會組織,6,54,603,0,0,0,0,0
950428,蔡錦隆,行政區劃法草案,看無,4,36,603,0,0,0,0,0
950428,蔡錦隆,民法第一千零五十九條條文修正草案,姓名權為人格權之一種，如何命名為個人之自由,3,42,603,0,0,0,0,0
950428,蔡錦隆,民法親屬編施行法第八條條文修正草案,本條違反法律明確性原則,2,31,603,0,0,0,0,0
950512,蔡錦隆,公寓大廈管理條例第五十七條條文修正草案,刪掉現場二字，否則將造成全部公寓大廈均為不合法建物,1,34,603,0,0,0,0,0
950512,蔡錦隆,動產擔保交易法第二十一條條文修正草案,原條文次序修改卻未修正，此為立法怠惰,1,32,603,0,0,0,0,0
950512,蔡錦隆,貨物稅條例第三條條文修正草案,新增FVD產品免徵貨物稅,1,42,603,1,1,0,2,1
950519,蔡錦隆,農會法第二十五條條文修正草案,農會總幹事甲等或有進步者可以續聘,9,33,603,0,0,0,0,0
